Issue Type,Priority,Issue key,Issue id,Summary,Assignee,Reporter,Status,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Affects Version/s,Affects Version/s,Affects Version/s,Affects Version/s,Affects Version/s,Affects Version/s,Affects Version/s,Affects Version/s,Affects Version/s,Affects Version/s,Affects Version/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Custom field (Found in Build),Created,Resolution
Defect,3 - Medium,APPS-13950,22386394,AMLOPT - inconsistency in fingerprint calculation for timed alerts in full installation,KBaranowski,KBaranowski,Resolved,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,AML Optimisation,,,,,,,,,,,,,,,7.2.0.6,05/Feb/2016 10:25 AM,Fixed
Defect,3 - Medium,APPS-13949,22386387,Assoc info View Passport Copy button seen and functioning as Save button,,HYChua,Closed,APPS 4.3,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Information ,,,,,,,,,,,,,,,APPS 4.2.0.0 a511,05/Feb/2016 08:45 AM,Fixed
Defect,3 - Medium,APPS-13948,22386381,Differing DOB values for customer in WLM alert,ckivlehan,ckivlehan,Resolved,APPS 4.3,,,,,,,,,APPS 3.2,,,,,,,,,,,WLM Detection,,,,,,,,,,,,,,,6.7.12,05/Feb/2016 04:49 AM,Fixed
Defect,4 - Low,APPS-13946,22386287,Single Vertical Installation - PF-US - error in processing- AMLSA processing failed,KWeclewski,KWeclewski,Resolved,APPS 4.3,,,,,,,,,APPS 4.2,,,,,,,,,,,Dev & Ops,,,,,,,,,,,,,,,APPS_4.2.0.0svi-a35,04/Feb/2016 11:30 AM,Fixed
Defect,Uncategorised,APPS-13945,22386257,Check and Deposit Type/Sub-Type is displayed under Case Search screen,,vgowda,Closed,,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Cases,,,,,,,,,,,,,,,APPS 4.2.0.0-a511,04/Feb/2016 09:22 AM,User Error
Defect,3 - Medium,APPS-13944,22386246,Customer Details - Subjects - Matching Customers - Related As Popup blank Relationship Type and Related As dropdown for Linked Personal Sub-Customer and Personal Retail customers,,waliazizan,Closed,APPS 4.3,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Customers/Subjects,,,,,,,,,,,,,,,4.2.0.0-a511,04/Feb/2016 07:08 AM,Fixed
Defect,4 - Low,APPS-13943,22386244,Customer Details - Subjects - Matching Customers - Hyperlink missing for Name column,MMalkowski,waliazizan,New,,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Customers/Subjects,,,,,,,,,,,,,,,4.2.0.0-a511 ,04/Feb/2016 07:00 AM,
Defect,4 - Low,APPS-13942,22386242,Sorting is enabled on Copy column under Other Associated Parties,MMalkowski,vgowda,New,,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Parties,,,,,,,,,,,,,,,APPS 4.2.0.0-a511,04/Feb/2016 03:34 AM,
Defect,3 - Medium,APPS-13941,22386234,[PLAT-19265] Displaying SAME Key Match Information for 2 different alerts,ckivlehan,ckivlehan,Resolved,APPS 4.3,,,,,,,,,APPS 3.2,,,,,,,,,,,WLM Detection,,,,,,,,,,,,,,, 6.7.2.12 ,04/Feb/2016 01:13 AM,Fixed
Defect,3 - Medium,APPS-13940,22386205,[PLAT-19114] CLONE - Assemble and View Case Information tab Web does not navigate to internet sites.,KWeclewski,jranaldi,Assigned,,,,,,,,,,APPS 4.1,,,,,,,,,,,Investigator - Cases,,,,,,,,,,,,,,,7.0,03/Feb/2016 07:38 PM,
Defect,3 - Medium,APPS-13939,22386204,CLONE - Assemble and View Case Information tab Print icon does not execute any functionality.,dkjones,jranaldi,Need More Info,,,,,,,,,,APPS 4.1,,,,,,,,,,,Fraud - Check & Deposit Fraud Investigation,,,,,,,,,,,,,,,7.0,03/Feb/2016 07:36 PM,
Defect,3 - Medium,APPS-13936,22386102,CLONE - Changes to IFS to be propagated down to configuration (EMAIL field).,MRatajczyk,MRatajczyk,Resolved,APPS 4.3,,,,,,,,,APPS 4.2,,,,,,,,,,,Acquisition and IFS,,,,,,,,,,,,,,,4.2.0.0,03/Feb/2016 09:30 AM,Fixed
Defect,4 - Low,APPS-13935,22386096,Assoc Info Passport has two popups in associated information for an Associated Party,,HYChua,Closed,APPS 4.3,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Information ,,,,,,,,,,,,,,,APPS 4.2.0.0-a511,03/Feb/2016 09:16 AM,Fixed
Defect,Uncategorised,APPS-13934,22386095,ACH - to remove unnecessary dmp seq.fun,KBaranowski,KBaranowski,Resolved,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Fraud - US Payment Fraud Detection,,,,,,,,,,,,,,,7.2.0.5,03/Feb/2016 09:14 AM,Fixed
Defect,3 - Medium,APPS-13933,22386094,Newly added field names for Customer Associated Information is incorrect,,vgowda,Closed,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Information ,,,,,,,,,,,,,,,4.2.0.0-a511,03/Feb/2016 09:14 AM,Fixed
Defect,3 - Medium,APPS-13932,22386092,Assoc info Empty Passport has popup for associated information for Associated Party,MMalkowski,HYChua,New,,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Information ,,,,,,,,,,,,,,,APPS 4.2.0.0-a511,03/Feb/2016 09:09 AM,
Defect,Uncategorised,APPS-13931,22386090,[PLAT-8197] Information Type' dropdown not sorted correctly,RJackowiak,NHobson,Reopened,,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Customers/Subjects,,,,,,,,,,,,,,,Aut Env - Apps 4.2 - Automation Env,03/Feb/2016 09:05 AM,
Defect,4 - Low,APPS-13930,22386078,"[DB2] Search for Associated Parties displays 'CBP-10200 System Error' when Supplementary Attribute 'Source' is search with criteria ""External""",,HYChua,Closed,APPS 4.4.1,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Parties,,,,,,,,,,,,,,,APPS_4.2.0.0-a511,03/Feb/2016 03:58 AM,Fixed
Defect,3 - Medium,APPS-13929,22386077,[APPS-11215] Matching Alerts are not exported to CSV file when the view type 'View:Fraud - Payment' is selected,,vgowda,Closed,APPS 4.4.1,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Alerts,,,,,,,,,,,,,,,4.2.0.0-a511,03/Feb/2016 03:48 AM,Fixed
Defect,3 - Medium,APPS-13928,22386050,AML processing model uses sql lookups rather than setter profiles,CGinty,CGinty,Need More Info,,,,,,,,,,APPS 4.0.1,,,,,,,,,,,AML Detection,,,,,,,,,,,,,,,7.1.1.2,02/Feb/2016 07:10 PM,
Defect,3 - Medium,APPS-13927,22385935,'ID Number' should not be mandatory field under 'Add Other Identification',,NHobson,Closed,APPS 4.3,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Customers/Subjects,,,,,,,,,,,,,,,Aut Env - Apps 4.2 - Automation Environment,02/Feb/2016 08:44 AM,Fixed
Defect,Uncategorised,APPS-13926,22385934,Linked As popup field name is displayed incorrectly,MMalkowski,vgowda,New,,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Parties,,,,,,,,,,,,,,,4.2.0.0-a508,02/Feb/2016 08:41 AM,
Defect,3 - Medium,APPS-13925,22385933,Name is missing in the Linked As popup for Associated Parties linked to the alert,,vgowda,Closed,APPS 4.3,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Parties,,,,,,,,,,,,,,,4.2.0.0.-a508,02/Feb/2016 08:36 AM,Complete
Defect,3 - Medium,APPS-13923,22385870,Customer Address field inconsistent in CUSTOMERS and CUSTOMER_ADDRESSES,MMalkowski,JLalor,New,,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Customers/Subjects,,,,,,,,,,,,,,,4.2.0.0.505,01/Feb/2016 04:00 PM,
Defect,3 - Medium,APPS-13921,22385682,Change alert screens to hide alerts relating to linkable messages until the linking job has processed them,peternugent,peternugent,Resolved,APPS 4.3,,,,,,,,,APPS 4.3,,,,,,,,,,,WLM Investigation,,,,,,,,,,,,,,,4.3,29/Jan/2016 03:43 PM,Fixed
Defect,4 - Low,APPS-13920,22385673,{Upgrade path} Issue with PL/SQL script in 01_update_extend_cm.sql file.,RJackowiak,RJackowiak,Resolved,APPS 4.3,,,,,,,,,APPS 4.2,,,,,,,,,,,Database ,,,,,,,,,,,,,,,a4.2.0.0-a507,29/Jan/2016 02:49 PM,Fixed
Defect,2 - High,APPS-13919,22385665,"Single Vertical Installation PF-US, PF-Generic",KWeclewski,KWeclewski,Resolved,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Installation,,,,,,,,,,,,,,,4.2.0.0svi-a30,29/Jan/2016 01:04 PM,Fixed
Defect,2 - High,APPS-13917,22385636,Intended Usage profiles are not built unless customer run_timestamp is midnight,CMurphy,CMurphy,Resolved,APPS 4.3,,,,,,,,,APPS 4.0,APPS 4.0.1,APPS 4.1,,,,,,,,,AML Detection,,,,,,,,,,,,,,,7.0.1.5,29/Jan/2016 11:50 AM,Fixed
Defect,3 - Medium,APPS-13916,22385622,Assoc Info - Add Employer wrong layout,MMalkowski,LKonieczka,Verified,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Information ,,,,,,,,,,,,,,,APPS_4.2.0.0-a507,29/Jan/2016 10:40 AM,Fixed
Defect,3 - Medium,APPS-13915,22385614,Assoc Info - Add Address - validation is incorrect,MMalkowski,LKonieczka,Verified,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Information ,,,,,,,,,,,,,,,APPS_4.2.0.0-a507,29/Jan/2016 10:28 AM,Fixed
Defect,3 - Medium,APPS-13914,22385606,[PLAT-19034] Interactive Lists: Issue to delete/remove saved view under Load View - My Views,MMalkowski,waliazizan,New,,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Screens,,,,,,,,,,,,,,,4.2.0.0-a506,29/Jan/2016 08:54 AM,
Defect,4 - Low,APPS-13913,22385602,[PLAT-20110] Case - Case Details - Subjects Tab - Screen alignment issue,,waliazizan,Closed,,,,,,,,,,APPS 4.2,APPS 4.4.0.1,APPS 4.6,,,,,,,,,Investigator - Cases,,,,,,,,,,,,,,,4.2.0.0-a506,29/Jan/2016 07:41 AM,Cannot Reproduce
Defect,4 - Low,APPS-13912,22385598,ID column is displayed as Identifier in exported file,,GKodi,Closed,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Customers/Subjects,,,,,,,,,,,,,,,APPS_4.2.0.0-a506,29/Jan/2016 07:12 AM,Not an issue
Defect,3 - Medium,APPS-13911,22385590,[PLAT-18990] Unable to unlink the Customers or Associated Parties linked to Customers with Relationship status 'Past',MMalkowski,vgowda,Assigned,,,,,,,,,,APPS 4.0,APPS 4.0.1,APPS 4.1,APPS 4.2,,,,,,,,Investigator - Customers/Subjects,,,,,,,,,,,,,,,4.2.0.0.506,29/Jan/2016 03:45 AM,
Defect,3 - Medium,APPS-13908,22385500,Description field is not displayed under Add Other Identification popup,,JLalor,Closed,APPS 4.3,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Customers/Subjects,,,,,,,,,,,,,,,4.2.0.0.505,28/Jan/2016 01:55 PM,Fixed
Defect,3 - Medium,APPS-13907,22385499,Visa Type is not displayed when the ID Type 'Alien Registration' is selected,,JLalor,Closed,APPS 4.3,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Information ,,,,,,,,,,,,,,,4.2.0.0.505,28/Jan/2016 01:53 PM,Fixed
Defect,3 - Medium,APPS-13906,22385491,031 CDD__iCddTlCaseDetails_Related_Case,,katarzynapiegat,Rejected,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,CDD Investigation,,,,,,,,,,,,,,,4.2,28/Jan/2016 12:12 PM,Won't Fix
Defect,3 - Medium,APPS-13905,22385490,SM Alerts still displaying in Alerts List despite clicking 'Unlink' icon ,,NHobson,Closed,APPS 4.2,,,,,,,,,APPS 4.1,APPS 4.2,,,,,,,,,,Investigator - Alerts,,,,,,,,,,,,,,,Aut Env - Apps 4.2 - Automation Env,28/Jan/2016 12:02 PM,Fixed
Defect,3 - Medium,APPS-13904,22385452,Customer - Respondent - Data discrepancy between Company Overview and Full Customer Record ,,waliazizan,Closed,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Customers/Subjects,,,,,,,,,,,,,,,4.2.0.0-a506,28/Jan/2016 07:04 AM,Fixed
Defect,3 - Medium,APPS-13903,22385444,DB Respondent AC ID and CR Respondent AC ID not populated on Application however populated in export,,waliazizan,Closed,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,AML Correspondent Banking Investigation,,,,,,,,,,,,,,,4.2.0.0-a506,28/Jan/2016 06:00 AM,Fixed
Defect,3 - Medium,APPS-13902,22385442,PF Supervisor has no single role permission configured,,WKhoo,Closed,,,,,,,,,,APPS 3.2,,,,,,,,,,,Fraud - Payment Fraud Investigation,Fraud - Payment Fraud Specification,,,,,,,,,,,,,,6.7.2.3,28/Jan/2016 03:26 AM,Answered
Defect,3 - Medium,APPS-13890,22385235,Error in Assoc Info Copy Email Workflow,KWeclewski,KWeclewski,Resolved,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Information ,,,,,,,,,,,,,,,a4.2.0.0-a506,27/Jan/2016 08:52 AM,Fixed
Defect,3 - Medium,APPS-13889,22385180,Interactive List Column headings still appearing when new view saved despite being deselected,,NHobson,Closed,,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Alerts,,,,,,,,,,,,,,,Aut Env - Apps 4.2 - Automation Env,26/Jan/2016 03:42 PM,Cannot Reproduce
Defect,2 - High,APPS-13888,22385177,ODD alerts are generated periodically even when nothing changes,JPerek,JPerek,Resolved,APPS 4.2,,,,,,,,,APPS 4.1,APPS 4.2,,,,,,,,,,CDD Scoring,,,,,,,,,,,,,,,4.2.0.0-a505,26/Jan/2016 03:34 PM,Fixed
Defect,Uncategorised,APPS-13885,22385155,Home Page testcase is failed due to lack of Alerts in Triage status,MMalkowski,katarzynapiegat,New,,,,,,,,,,APPS 4.2,,,,,,,,,,,Dev & Ops,,,,,,,,,,,,,,,a4.2.0.0-a505 ,26/Jan/2016 01:18 PM,
Defect,Uncategorised,APPS-13884,22385090,[PLAT-18957] Unable to select main menu on pressing F9 key multiple times,MMalkowski,GKodi,New,,,,,,,,,,APPS 4.2,,,,,,,,,,,Administration ,,,,,,,,,,,,,,,APPS_4.2.0.0-a505,26/Jan/2016 06:47 AM,
Defect,3 - Medium,APPS-13883,22385046,JEP error in logs,,LKonieczka,Closed,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Information ,,,,,,,,,,,,,,,4.2,25/Jan/2016 04:12 PM,Done
Defect,3 - Medium,APPS-13882,22385036,{Upgrade path} INTELLIGENCE table - IDENTIFICATION_TYPE column to small in update scripts,RJackowiak,RJackowiak,Resolved,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Database ,,,,,,,,,,,,,,,a4.2.0.0-a783,25/Jan/2016 03:38 PM,Fixed
Defect,3 - Medium,APPS-13881,22385033,AMLOPT casper test needs to be updated,KBaranowski,KBaranowski,Resolved,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,AML Optimisation,,,,,,,,,,,,,,,7.2.0.5,25/Jan/2016 03:30 PM,Fixed
Defect,3 - Medium,APPS-13880,22385029,"Application error in ""link to current case"" workflow action on ""Related Alerts"" section",TKazmierczak,TKazmierczak,Rejected,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Cases,,,,,,,,,,,,,,,4.2.0.0-a505,25/Jan/2016 02:43 PM,Cannot Reproduce
Defect,2 - High,APPS-13879,22385028,Validate_payments table needs to be synchronized with payments table,KBaranowski,KBaranowski,Resolved,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Fraud - Payment Fraud Investigation,,,,,,,,,,,,,,,7.2.0.5,25/Jan/2016 02:41 PM,Fixed
Defect,3 - Medium,APPS-13878,22385027,{Upgrade path} Missing the definition of CONNECTED_PARTY_EMPLOYER_DET table in update sql scripts,RJackowiak,RJackowiak,Resolved,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Database ,,,,,,,,,,,,,,,a4.2.0.0-a783,25/Jan/2016 02:35 PM,Fixed
Defect,3 - Medium,APPS-13877,22385022,Displaying Corporate Associated Party Details screen causes application error,,TKazmierczak,Rejected,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Parties,,,,,,,,,,,,,,,4.2.0.0-a505,25/Jan/2016 02:27 PM,Duplicate
Defect,3 - Medium,APPS-13876,22385021,Assoc Info - error in captions translate,KWeclewski,KWeclewski,Resolved,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Information ,,,,,,,,,,,,,,,4.2,25/Jan/2016 02:05 PM,Fixed
Defect,3 - Medium,APPS-13875,22384993,"CLONE - ""Group Work > All Alerts"" search screen - ""export to excel "" exports truncated description",,BNolan,Rejected,,,,,,,,,,APPS 4.0.1,,,,,,,,,,,AML Investigation,,,,,,,,,,,,,,,4.0.1,25/Jan/2016 10:33 AM,Core Product Issue
Defect,3 - Medium,APPS-13874,22384979,"Assoc Info - view Employee has ""Save"" button",LKonieczka,LKonieczka,Resolved,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Information ,,,,,,,,,,,,,,,4.2,25/Jan/2016 08:36 AM,Fixed
Defect,3 - Medium,APPS-13873,22384977,validator EIM_ValidFrom_ValidTo_Check has dual,MMalkowski,LKonieczka,Verified,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Information ,,,,,,,,,,,,,,,APPS_4.2.0.0-a505,25/Jan/2016 07:43 AM,Fixed
Defect,3 - Medium,APPS-13872,22384969,"for some testcases performance report returns Status ""No result"" ",katarzynapiegat,katarzynapiegat,Resolved,APPS 4.3,,,,,,,,,APPS 4.2,,,,,,,,,,,CasperJS Tests,Performance ,,,,,,,,,,,,,,4.1,23/Jan/2016 02:31 AM,Fixed
Defect,2 - High,APPS-13871,22384938,CFG-40036 - The workflow action condition with name EIM_LinkCaseToCurrentCase1_NewI couldn't be executed. ,katarzynapiegat,katarzynapiegat,Rejected,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,CasperJS Tests,,,,,,,,,,,,,,,4.1,22/Jan/2016 04:01 PM,Duplicate
Defect,3 - Medium,APPS-13870,22384901,[PLAT-11406] CLONE - EXTERNAL_ALERT acquisition failing,MRatajczyk,CGinty,Assigned,,,,,,,,,,APPS 4.0.1,,,,,,,,,,,Acquisition and IFS,,,,,,,,,,,,,,,4.0.1,22/Jan/2016 12:17 PM,
Defect,3 - Medium,APPS-13869,22384885,Incorrect wizard on single Link to New/Current/Existing case on Swift alerts.,MDonder,MDonder,Resolved,APPS 4.2,,,,,,,,,APPS 4.1,,,,,,,,,,,WLM Investigation,,,,,,,,,,,,,,,4.1,22/Jan/2016 10:45 AM,Fixed
Defect,3 - Medium,APPS-13868,22384881,'Select: ' text defined on the wizard screens have been hard coded in queries.,DTurowski,DTurowski,Resolved,APPS 4.4.1,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Screens,,,,,,,,,,,,,,,4.2.0.0-a503,22/Jan/2016 10:32 AM,Fixed
Defect,3 - Medium,APPS-13867,22384873,My Tasks - Cannot link another case to a task,MMalkowski,MMalkowski,Resolved,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Tasks,,,,,,,,,,,,,,,4.2.0.0-a503,22/Jan/2016 09:51 AM,Fixed
Defect,4 - Low,APPS-13866,22384861,Layout issue happened in subject tab section after linked an employee (or Link Customer or Link Associated Party or Add Associated Party) ,,NWMohdPuzi,Closed,,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Cases,,,,,,,,,,,,,,,APPS 4.2,22/Jan/2016 07:59 AM,Duplicate
Defect,Uncategorised,APPS-13864,22384851,Interactive List: A column is displayed when uncheck all options in the +/- Columns button and system prompted 'Interactive List has to display at least one column',,NWMohdPuzi,Closed,,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Cases,,,,,,,,,,,,,,,APPS 4.2,22/Jan/2016 05:33 AM,Not an issue
Defect,3 - Medium,APPS-13863,22384849,Export is displaying blank screen in Case Details> Entities>CB Transaction however export will work if Export to CSV icon is clicked before the Interactive List loads,,NWMohdPuzi,Closed,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,AML Correspondent Banking Investigation,,,,,,,,,,,,,,,APPS 4.2,22/Jan/2016 03:43 AM,Cannot Reproduce
Defect,3 - Medium,APPS-13862,22384848,Case ID is not displayed in the Related Alert,,NWMohdPuzi,Closed,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Cases,,,,,,,,,,,,,,,APPS 4.2.0.0.a502,22/Jan/2016 03:05 AM,Fixed
Defect,3 - Medium,APPS-13859,22384763,[PLAT-18933] Bug on Mass link to current/existing/new case when no alert selected,MDonder,MDonder,New,,,,,,,,,,APPS 4.1,,,,,,,,,,,WLM Investigation,,,,,,,,,,,,,,,4.1,21/Jan/2016 11:55 AM,
Defect,3 - Medium,APPS-13858,22384758,Trying to perform the EIM__uLinkAuthToAlert workflow action causes an application error,MRatajczyk,TKazmierczak,Verified,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Cards,,,,,,,,,,,,,,,4.2.0.0-a502,21/Jan/2016 11:16 AM,Fixed
Defect,3 - Medium,APPS-13857,22384757,"Link To Current Case action on ""Linked to Case(s) section"" of the ""Task Detais"" screen causes an application error",TKazmierczak,TKazmierczak,Verified,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Tasks,,,,,,,,,,,,,,,4.2.0.0-a502,21/Jan/2016 11:03 AM,Fixed
Defect,3 - Medium,APPS-13856,22384749,WLM Batch details are not exported correctly,,GKodi,Closed,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,WLM Investigation,,,,,,,,,,,,,,,4.2.0.0-a502,21/Jan/2016 09:48 AM,Not an issue
Defect,3 - Medium,APPS-13855,22384743,Search for batch alerts - incorrect wizard screen for mass link to current/new/existing case action,MMalkowski,MDonder,Assigned,,,,,,,,,,APPS 4.1,,,,,,,,,,,WLM Investigation,,,,,,,,,,,,,,,4.1,21/Jan/2016 08:50 AM,
Defect,3 - Medium,APPS-13854,22384732,Export is displaying blank screen for few tabs in Alert Details > Entities however export will work if Export to CSV icon is clicked before the Interactive List loads,,waliazizan,Closed,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Alerts,,,,,,,,,,,,,,,4.2.0.0.a502,21/Jan/2016 07:42 AM,Fixed
Defect,3 - Medium,APPS-13853,22384724,System Error Navigating to SM Alert after changing Second Level Review Parameters,,waliazizan,Closed,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Alerts,,,,,,,,,,,,,,,4.2.0.0.a502,21/Jan/2016 03:23 AM,Fixed
Defect,4 - Low,APPS-13852,22384722,Screen doesn't resize correctly when Customer/Associated Party Name is define to maximum characters to interactive list and All Subjects Tree View,MMalkowski,waliazizan,New,,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Parties,Investigator - Customers/Subjects,,,,,,,,,,,,,,4.2.0.0.a501 & 4.2.0.0-a80,21/Jan/2016 01:27 AM,
Defect,2 - High,APPS-13851,22384670,SWIFT batch alerts - confirm action has incorrect wizard screen,MDonder,MDonder,Resolved,APPS 4.2,,,,,,,,,APPS 4.1,,,,,,,,,,,WLM Investigation,,,,,,,,,,,,,,,4.1,20/Jan/2016 03:08 PM,Fixed
Defect,3 - Medium,APPS-13850,22384655,Unique Constraint Violation issues while CDD Scoring,,MKolaczkowski,Closed,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,CDD Scoring,,,,,,,,,,,,,,,4.2,20/Jan/2016 01:26 PM,Fixed
Defect,3 - Medium,APPS-13849,22384653,Build Notes to be updated to reflect correct location of search license,KYadav,JLalor,Reopened,,,,,,,,,,APPS 4.2,,,,,,,,,,,Build Delivery and Build Notes ,,,,,,,,,,,,,,,4.2.0.0-a499,20/Jan/2016 12:49 PM,
Defect,3 - Medium,APPS-13848,22384636,Customer Detail Screen : CDD Risk field does not display 'Pop Up' in CDD/KYC Risk Factors section on IE ,,MNarendrakumarSharma,Closed,APPS 4.3,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Customers/Subjects,,,,,,,,,,,,,,,4.2.0.0-a501  vml-1046,20/Jan/2016 09:12 AM,Fixed
Defect,3 - Medium,APPS-13847,22384631,Associated Party Detail Screen > Subjects : Unable to Sort for 'Name' column in Other Associated Parties section ,,MNarendrakumarSharma,Closed,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Parties,,,,,,,,,,,,,,,4.2.0.0-a501  vml-1046,20/Jan/2016 07:48 AM,Fixed
Defect,3 - Medium,APPS-13846,22384630,[PLAT-18924] Call out arrows on popups not displaying in the correct position,MMalkowski,waliazizan,New,,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Screens,,,,,,,,,,,,,,,4.2.0.0.a501,20/Jan/2016 07:47 AM,
Defect,3 - Medium,APPS-13845,22384629,Case linked to CB Transaction - Export button not working,,HYChua,Closed,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,AML Correspondent Banking Investigation,,,,,,,,,,,,,,,4.2.0.0.a501,20/Jan/2016 07:40 AM,Fixed
Defect,Uncategorised,APPS-13844,22384628,Associated Party Detail Screen : CDD Risk column is not color coded under Subjects tab 's Customers section ,MMalkowski,MNarendrakumarSharma,New,,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Parties,,,,,,,,,,,,,,,4.2.0.0-a501  vml-1046,20/Jan/2016 07:36 AM,
Defect,3 - Medium,APPS-13843,22384627,Associated Party Summary: 'Address' Pop Up displays System error upon clicking,,MNarendrakumarSharma,Closed,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Parties,,,,,,,,,,,,,,,4.2.0.0-a501  vml-1046,20/Jan/2016 07:04 AM,Fixed
Defect,4 - Low,APPS-13842,22384626,Associated Party Detail Screen : CDD Risk field does not display 'Pop Up' in CDD/KYC Risk Factors section in IE  ,,MNarendrakumarSharma,Closed,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,Investigator - Associated Parties,,,,,,,,,,,,,,,4.2.0.0-a501  vml-1046,20/Jan/2016 06:49 AM,Duplicate
Defect,3 - Medium,APPS-13841,22384535,SWIFT Alert audit log not updated after workflow action is performed,,HYChua,Closed,APPS 4.2,,,,,,,,,APPS 4.2,,,,,,,,,,,WLM Investigation,,,,,,,,,,,,,,,"4.2.0.0-a80, 4.2.0.0-a500",19/Jan/2016 09:25 AM,Fixed
Defect,4 - Low,APPS-13840,22384524,"FINCEN users missing ""Logout"" and ""Change Password"" menu options",MMalkowski,waliazizan,Assigned,,,,,,,,,,APPS 4.1,APPS 4.2,APPS 4.3,,,,,,,,,FinCEN SAR Solution,,,,,,,,,,,,,,,4.2.0.0.a500 & 4.2.0.0.a494,19/Jan/2016 07:58 AM,
